OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.464706,0.037255,0.348381,0.205882,0.465687,0.907843,0.739216,0.2728,0.382353,0.711765,0.860784,0.87977,0.868627,0.9,0.703922
0.464706,0.021569,0.338389,0.198039,0.465117,0.892157,0.7,0.270392,0.382353,0.676471,0.837255,0.861448,0.852941,0.884314,0.684314
0.464706,0.013725,0.328469,0.758824,0.464464,0.872549,0.668627,0.268375,0.378431,0.656863,0.829412,0.845699,0.841176,0.868627,0.668627
0.464706,0.009804,0.317525,0.762745,0.468212,0.868627,0.645098,0.267198,0.378431,0.633333,0.817647,0.836585,0.829412,0.864706,0.656863
0.5,0.005882,0.296887,0.758824,0.505482,0.845098,0.598039,0.267338,0.386275,0.594118,0.778431,0.808758,0.809804,0.841176,0.633333
0.601961,0.005882,0.285928,0.743137,0.602269,0.829412,0.578431,0.269347,0.394118,0.57451,0.762745,0.791715,0.794118,0.82549,0.62549
0.633333,0.005882,0.276704,0.739216,0.643846,0.813725,0.562745,0.271413,0.413725,0.558824,0.747059,0.778221,0.778431,0.813725,0.621569
0.633333,0.005882,0.264523,0.727451,0.650779,0.809804,0.547059,0.277011,0.480392,0.566667,0.727451,0.761917,0.762745,0.798039,0.613725
0.641176,0.005882,0.253677,0.727451,0.647918,0.794118,0.539216,0.286176,0.578431,0.539216,0.711765,0.748447,0.75098,0.786275,0.605882
0.641176,0.005882,0.242698,0.711765,0.64206,0.790196,0.527451,0.308466,0.578431,0.527451,0.696078,0.734523,0.735294,0.77451,0.601961
0.629412,0.005882,0.231172,0.707843,0.6433,0.766667,0.511765,0.541734,0.586275,0.531373,0.680392,0.7217,0.719608,0.762745,0.598039
0.629412,0.005882,0.222185,0.7,0.635147,0.762745,0.523529,0.550318,0.590196,0.523529,0.664706,0.708535,0.707843,0.75098,0.598039
0.62549,0.005882,0.209614,0.692157,0.627321,0.75098,0.515686,0.554218,0.590196,0.515686,0.64902,0.696073,0.692157,0.739216,0.594118
0.476471,0.005882,0.307213,0.762745,0.478411,0.84902,0.617647,0.266802,0.382353,0.609804,0.798039,0.822885,0.82549,0.852941,0.645098
0.621569,0.005882,0.198001,0.680392,0.623315,0.727451,0.507843,0.54995,0.582353,0.507843,0.637255,0.683237,0.680392,0.727451,0.590196
0.790196,0.75098,0.740823,0.790196,0.792494,0.790196,0.507843,0.792164,0.790196,0.688235,0.664706,0.664704,0.621569,0.652941,0.778431
0.754902,0.707843,0.697526,0.754902,0.756787,0.758824,0.441176,0.756394,0.754902,0.641176,0.609804,0.609804,0.57451,0.609804,0.739216
0.719608,0.668627,0.658384,0.719608,0.722331,0.723529,0.386275,0.721887,0.719608,0.594118,0.676471,0.675266,0.535294,0.676471,0.703922
0.684314,0.633333,0.618999,0.688235,0.689683,0.692157,0.370588,0.689198,0.684314,0.558824,0.629412,0.628569,0.480392,0.629412,0.668627
0.652941,0.598039,0.5837,0.656863,0.658438,0.656863,0.370588,0.65792,0.652941,0.539216,0.594118,0.593244,0.441176,0.594118,0.637255
0.594118,0.531373,0.517578,0.598039,0.599872,0.601961,0.296078,0.599727,0.594118,0.503922,0.539216,0.53917,0.5,0.535294,0.582353
0.566667,0.503922,0.489788,0.566667,0.572194,0.570588,0.354902,0.572029,0.558824,0.476471,0.511765,0.511678,0.468627,0.503922,0.55098
0.543137,0.472549,0.546863,0.547059,0.546863,0.547059,0.327451,0.54616,0.543137,0.456863,0.480392,0.480347,0.331373,0.476471,0.527451
0.511765,0.445098,0.433776,0.511765,0.521418,0.519608,0.303922,0.521216,0.511765,0.44902,0.456863,0.456817,0.296078,0.452941,0.5
0.488235,0.421569,0.407599,0.488235,0.498646,0.503922,0.276471,0.497888,0.488235,0.417647,0.429412,0.429366,0.386275,0.42549,0.476471
0.472549,0.398039,0.383694,0.476471,0.475964,0.480392,0.664706,0.475181,0.468627,0.401961,0.405882,0.405836,0.252941,0.401961,0.452941
0.452941,0.37451,0.454173,0.452941,0.454173,0.452941,0.645098,0.45335,0.452941,0.386275,0.386275,0.386229,0.245098,0.382353,0.437255
0.433333,0.354902,0.433683,0.437255,0.433683,0.437255,0.629412,0.435949,0.433333,0.37451,0.362745,0.362699,0.319608,0.358824,0.417647
0.413725,0.331373,0.414097,0.417647,0.414097,0.417647,0.613725,0.416399,0.409804,0.362745,0.343137,0.343091,0.3,0.339216,0.394118
0.62549,0.562745,0.550547,0.62549,0.628447,0.633333,0.331373,0.627863,0.62549,0.515686,0.570588,0.570542,0.531373,0.566667,0.609804
0.394118,0.315686,0.395238,0.394118,0.395238,0.390196,0.598039,0.394359,0.394118,0.362745,0.323529,0.323485,0.280392,0.319608,0.378431
0.77451,0.82549,0.841291,0.790196,0.774431,0.856863,0.413725,0.764654,0.766667,0.5,0.664706,0.62955,0.656863,0.594118,0.684314
0.739216,0.790196,0.815766,0.754902,0.740025,0.770588,0.347059,0.726582,0.731373,0.44902,0.617647,0.61063,0.609804,0.601961,0.637255
0.707843,0.754902,0.792386,0.723529,0.708741,0.75098,0.327451,0.691443,0.696078,0.409804,0.566667,0.560442,0.558824,0.547059,0.598039
0.680392,0.719608,0.770267,0.692157,0.680046,0.735294,0.311765,0.658739,0.668627,0.37451,0.527451,0.524183,0.523529,0.511765,0.562745
0.652941,0.688235,0.749913,0.660784,0.653337,0.711765,0.64902,0.627905,0.637255,0.35098,0.492157,0.488604,0.488235,0.476471,0.531373
0.605882,0.617647,0.714124,0.605882,0.604971,0.656863,0.601961,0.570864,0.586275,0.323529,0.421569,0.41996,0.429412,0.405882,0.484314
0.582353,0.586275,0.69449,0.582353,0.583726,0.7,0.578431,0.545424,0.562745,0.311765,0.394118,0.392171,0.405882,0.378431,0.468627
0.566667,0.554902,0.67858,0.554902,0.564334,0.668627,0.562745,0.521943,0.539216,0.3,0.366667,0.365191,0.386275,0.347059,0.44902
0.547059,0.523529,0.666894,0.535294,0.546093,0.641176,0.543137,0.499513,0.519608,0.284314,0.343137,0.341334,0.362745,0.323529,0.433333
0.527451,0.492157,0.652633,0.511765,0.52881,0.601961,0.527451,0.478383,0.5,0.264706,0.319608,0.318913,0.378431,0.3,0.42549
0.511765,0.460784,0.640129,0.488235,0.51327,0.558824,0.511765,0.458933,0.484314,0.252941,0.296078,0.300251,0.358824,0.280392,0.417647
0.5,0.433333,0.628149,0.468627,0.498488,0.519608,0.496078,0.440588,0.468627,0.237255,0.280392,0.279559,0.378431,0.256863,0.421569
0.484314,0.405882,0.616562,0.452941,0.484677,0.547059,0.484314,0.423572,0.452941,0.35098,0.260784,0.268789,0.386275,0.241176,0.42549
0.472549,0.382353,0.605163,0.433333,0.471921,0.562745,0.472549,0.407542,0.437255,0.339216,0.241176,0.255156,0.492157,0.22549,0.437255
0.629412,0.652941,0.730154,0.633333,0.628178,0.688235,0.621569,0.59835,0.609804,0.335294,0.456863,0.453139,0.460784,0.441176,0.503922
0.460784,0.354902,0.594236,0.417647,0.459637,0.519608,0.460784,0.39203,0.42549,0.323529,0.22549,0.24058,0.55098,0.209804,0.44902
0.62549,0.672549,0.556643,0.711765,0.627348,0.75098,0.409804,0.614713,0.617647,0.562745,0.633333,0.633333,0.488235,0.633333,0.668627
0.57451,0.617647,0.497857,0.664706,0.578458,0.703922,0.413725,0.55977,0.566667,0.547059,0.582353,0.582353,0.441176,0.582353,0.621569
0.531373,0.570588,0.446738,0.62549,0.536061,0.660784,0.456863,0.512486,0.519608,0.503922,0.539216,0.538957,0.394118,0.535294,0.578431
0.496078,0.523529,0.403631,0.586275,0.501764,0.633333,0.433333,0.468717,0.480392,0.472549,0.492157,0.491899,0.354902,0.488235,0.539216
0.460784,0.55098,0.360368,0.55098,0.46976,0.590196,0.409804,0.430065,0.441176,0.441176,0.452941,0.452682,0.331373,0.44902,0.503922
0.417647,0.480392,0.292476,0.484314,0.423208,0.519608,0.362745,0.367141,0.386275,0.394118,0.382353,0.382089,0.284314,0.378431,0.437255
0.394118,0.44902,0.264289,0.456863,0.419567,0.492157,0.347059,0.340121,0.366667,0.378431,0.354902,0.354629,0.264706,0.35098,0.409804
0.370588,0.335294,0.239166,0.433333,0.399756,0.476471,0.339216,0.324846,0.347059,0.370588,0.339216,0.338908,0.256863,0.335294,0.386275
0.37451,0.398039,0.215427,0.405882,0.383127,0.445098,0.594118,0.303934,0.331373,0.362745,0.303922,0.30726,0.245098,0.3,0.362745
0.35098,0.37451,0.194538,0.386275,0.356501,0.421569,0.570588,0.300137,0.323529,0.362745,0.280392,0.283708,0.241176,0.276471,0.339216
0.331373,0.35098,0.175838,0.362745,0.336773,0.394118,0.55098,0.308093,0.315686,0.362745,0.264706,0.264706,0.233333,0.264706,0.319608
0.315686,0.335294,0.160298,0.339216,0.320797,0.37451,0.527451,0.29626,0.307843,0.366667,0.260784,0.260784,0.307843,0.260784,0.3
0.3,0.178431,0.14462,0.323529,0.301634,0.35098,0.507843,0.280918,0.288235,0.366667,0.245098,0.245098,0.264706,0.245098,0.280392
0.280392,0.158824,0.131736,0.307843,0.285306,0.343137,0.492157,0.268962,0.276471,0.366667,0.229412,0.229412,0.272549,0.229412,0.264706
0.441176,0.445098,0.324589,0.519608,0.446509,0.558824,0.382353,0.395621,0.413725,0.413725,0.413725,0.413725,0.3,0.413725,0.472549
0.268627,0.276471,0.119215,0.284314,0.269815,0.311765,0.472549,0.254261,0.260784,0.366667,0.209804,0.209804,0.256863,0.209804,0.24902
0.680392,0.7,0.653865,0.703922,0.748244,0.758824,0.460784,0.748152,0.676471,0.609804,0.707843,0.707648,0.566667,0.707843,0.719608
0.629412,0.64902,0.599853,0.656863,0.705628,0.707843,0.398039,0.705507,0.62549,0.566667,0.660784,0.660784,0.496078,0.660784,0.676471
0.586275,0.605882,0.552118,0.613725,0.66622,0.680392,0.339216,0.666065,0.582353,0.527451,0.613725,0.613725,0.44902,0.613725,0.633333
0.543137,0.562745,0.512793,0.57451,0.615675,0.652941,0.292157,0.622029,0.539216,0.496078,0.578431,0.578328,0.637255,0.578431,0.590196
0.507843,0.523529,0.473485,0.535294,0.580161,0.617647,0.394118,0.586678,0.503922,0.476471,0.539216,0.53911,0.362745,0.535294,0.558824
0.441176,0.456863,0.403763,0.468627,0.521557,0.539216,0.339216,0.528523,0.433333,0.441176,0.468627,0.468526,0.327451,0.464706,0.492157
0.409804,0.421569,0.499052,0.433333,0.499052,0.515686,0.311765,0.498727,0.405882,0.421569,0.441176,0.440967,0.284314,0.433333,0.460784
0.382353,0.390196,0.471177,0.409804,0.471177,0.480392,0.292157,0.470835,0.378431,0.401961,0.409804,0.409804,0.268627,0.409804,0.429412
0.358824,0.362745,0.444853,0.382353,0.444853,0.452941,0.272549,0.44447,0.35098,0.382353,0.382353,0.38225,0.24902,0.378431,0.409804
0.335294,0.335294,0.419956,0.394118,0.419956,0.429412,0.519608,0.419567,0.327451,0.370588,0.358824,0.358824,0.233333,0.358824,0.382353
0.311765,0.311765,0.39635,0.37451,0.39635,0.405882,0.496078,0.395937,0.307843,0.362745,0.335294,0.335294,0.217647,0.335294,0.358824
0.292157,0.292157,0.374292,0.354902,0.374292,0.382353,0.472549,0.373839,0.284314,0.362745,0.311765,0.311765,0.201961,0.311765,0.335294
0.272549,0.268627,0.35338,0.331373,0.35338,0.362745,0.452941,0.352931,0.268627,0.362745,0.292157,0.292157,0.190196,0.292157,0.315686
0.252941,0.24902,0.333832,0.311765,0.333832,0.343137,0.433333,0.333364,0.24902,0.362745,0.276471,0.276357,0.17451,0.272549,0.3
0.472549,0.488235,0.434411,0.5,0.556687,0.57451,0.362745,0.55995,0.468627,0.460784,0.503922,0.503816,0.347059,0.5,0.523529
0.237255,0.233333,0.315016,0.3,0.315016,0.331373,0.413725,0.314529,0.233333,0.366667,0.256863,0.256753,0.170588,0.252941,0.284314
0.715686,0.982353,0.551034,0.868627,0.715169,0.943137,0.62549,0.676628,0.692157,0.731373,0.35098,0.35098,0.037255,0.35098,0.645098
0.692157,0.982353,0.502794,0.868627,0.693754,0.958824,0.684314,0.634489,0.656863,0.770588,0.284314,0.284314,0.021569,0.284314,0.617647
0.668627,0.978431,0.462275,0.845098,0.668171,0.927451,0.645098,0.601822,0.62549,0.786275,0.229412,0.229412,0.013725,0.229412,0.582353
0.645098,0.97451,0.42945,0.82549,0.646866,0.919608,0.64902,0.570196,0.598039,0.758824,0.186275,0.186275,0.339216,0.186275,0.55098
0.633333,0.970588,0.414686,0.805882,0.632879,0.907843,0.637255,0.543009,0.586275,0.758824,0.15098,0.15098,0.005882,0.15098,0.570588
0.605882,0.962745,0.372773,0.770588,0.604908,0.888235,0.62549,0.51459,0.55098,0.735294,0.1,0.1,0.268627,0.1,0.503922
0.594118,0.958824,0.359739,0.782353,0.597567,0.880392,0.598039,0.495733,0.543137,0.731373,0.080392,0.080392,0.241176,0.080392,0.472549
0.586275,0.958824,0.385105,0.770588,0.587861,0.868627,0.586275,0.479416,0.531373,0.719608,0.064706,0.064706,0.213725,0.064706,0.445098
0.578431,0.954902,0.374979,0.778431,0.580232,0.864706,0.582353,0.465993,0.519608,0.711765,0.052941,0.052941,0.190196,0.052941,0.433333
0.570588,0.95098,0.364101,0.758824,0.572255,0.852941,0.601961,0.456202,0.511765,0.703922,0.041176,0.041176,0.166667,0.041176,0.452941
0.566667,0.947059,0.369051,0.754902,0.566259,0.845098,0.582353,0.447622,0.503922,0.696078,0.033333,0.033333,0.15098,0.033333,0.445098
0.562745,0.947059,0.361103,0.739216,0.563496,0.837255,0.566667,0.437018,0.5,0.727451,0.02549,0.02549,0.135294,0.02549,0.480392
0.554902,0.943137,0.355178,0.970588,0.559098,0.829412,0.62549,0.428851,0.492157,0.711765,0.021569,0.021569,0.119608,0.021569,0.460784
0.55098,0.939216,0.349457,0.970588,0.554792,0.821569,0.609804,0.4211,0.488235,0.821569,0.017647,0.285207,0.107843,0.017647,0.519608
0.617647,0.966667,0.391946,0.786275,0.617872,0.9,0.617647,0.535523,0.570588,0.747059,0.123529,0.123529,0.288235,0.123529,0.535294
0.55098,0.931373,0.34435,0.966667,0.551142,0.813725,0.594118,0.414542,0.484314,0.813725,0.809804,0.716045,0.092157,0.013725,0.503922
0.401961,0.209804,0.289858,0.001961,0.400562,0.398039,0.731373,0.242133,0.331373,0.711765,0.872549,0.872596,0.790196,0.884314,0.676471
0.382353,0.154902,0.275232,0.001961,0.383094,0.382353,0.688235,0.23374,0.319608,0.664706,0.856863,0.849059,0.754902,0.856863,0.637255
0.366667,0.111765,0.261078,0.001961,0.366923,0.362745,0.645098,0.225638,0.311765,0.621569,0.829412,0.829459,0.719608,0.841176,0.601961
0.35098,0.084314,0.247379,0.001961,0.352059,0.323529,0.605882,0.217797,0.3,0.586275,0.813725,0.813725,0.688235,0.813725,0.570588
0.335294,0.060784,0.234243,0.001961,0.336647,0.296078,0.570588,0.210288,0.288235,0.547059,0.790196,0.78631,0.656863,0.794118,0.539216
0.307843,0.033333,0.209677,0.15098,0.309383,0.241176,0.507843,0.196153,0.268627,0.484314,0.754902,0.751013,0.605882,0.758824,0.488235
0.296078,0.02549,0.198499,0.15098,0.296884,0.221569,0.476471,0.189451,0.256863,0.456863,0.735294,0.731405,0.578431,0.739216,0.464706
0.284314,0.017647,0.187363,0.15098,0.28456,0.205882,0.452941,0.183246,0.24902,0.437255,0.715686,0.711814,0.55098,0.723529,0.441176
0.272549,0.013725,0.174343,0.154902,0.274045,0.190196,0.42549,0.177025,0.241176,0.413725,0.7,0.692209,0.527451,0.703922,0.421569
0.260784,0.009804,0.163852,0.154902,0.263325,0.519608,0.405882,0.171238,0.229412,0.398039,0.680392,0.676504,0.503922,0.684314,0.401961
0.252941,0.009804,0.153491,0.154902,0.253496,0.492157,0.672549,0.16558,0.221569,0.382353,0.664706,0.656915,0.480392,0.668627,0.386275
0.245098,0.005882,0.143902,0.15098,0.24434,0.468627,0.668627,0.16013,0.213725,0.378431,0.645098,0.641225,0.460784,0.652941,0.366667
0.233333,0.005882,0.134481,0.147059,0.237581,0.445098,0.652941,0.154974,0.205882,0.370588,0.629412,0.625539,0.437255,0.637255,0.354902
0.229412,0.005882,0.125264,0.143137,0.23103,0.417647,0.637255,0.149828,0.201961,0.362745,0.613725,0.609853,0.417647,0.621569,0.339216
0.323529,0.045098,0.22151,0.15098,0.322925,0.264706,0.535294,0.203105,0.276471,0.515686,0.77451,0.766719,0.633333,0.778431,0.511765
0.221569,0.005882,0.116507,0.323529,0.22575,0.421569,0.621569,0.144914,0.194118,0.362745,0.598039,0.594166,0.401961,0.605882,0.327451
0.872549,0.915686,0.818558,0.907843,0.873858,0.907843,0.605882,0.870439,0.868627,0.7,0.852941,0.852423,0.723529,0.84902,0.872549
0.84902,0.896078,0.787224,0.888235,0.853581,0.911765,0.554902,0.849029,0.845098,0.660784,0.82549,0.825128,0.684314,0.817647,0.852941
0.829412,0.880392,0.758864,0.872549,0.833253,0.880392,0.503922,0.825866,0.82549,0.656863,0.813725,0.81241,0.645098,0.798039,0.833333
0.809804,0.864706,0.732347,0.856863,0.814149,0.884314,0.456863,0.803253,0.801961,0.660784,0.790196,0.789112,0.605882,0.766667,0.813725
0.790196,0.84902,0.705792,0.841176,0.79469,0.852941,0.464706,0.78391,0.786275,0.664706,0.77451,0.773017,0.57451,0.770588,0.794118
0.758824,0.817647,0.657634,0.809804,0.759827,0.845098,0.476471,0.744582,0.747059,0.637255,0.735294,0.733564,0.519608,0.735294,0.762745
0.739216,0.805882,0.634086,0.798039,0.743298,0.821569,0.523529,0.727949,0.731373,0.62549,0.719608,0.718174,0.496078,0.692157,0.75098
0.723529,0.786275,0.61465,0.782353,0.728313,0.813725,0.531373,0.709541,0.715686,0.621569,0.7,0.698642,0.476471,0.7,0.735294
0.711765,0.77451,0.591612,0.770588,0.713087,0.805882,0.547059,0.693541,0.7,0.617647,0.676471,0.67543,0.44902,0.676471,0.723529
0.696078,0.758824,0.572527,0.754902,0.69772,0.778431,0.519608,0.678103,0.684314,0.601961,0.668627,0.728198,0.433333,0.735294,0.707843
0.684314,0.747059,0.556702,0.743137,0.68509,0.770588,0.511765,0.662277,0.668627,0.594118,0.688235,0.709804,0.405882,0.715686,0.7
0.668627,0.735294,0.537181,0.731373,0.672744,0.762745,0.511765,0.649748,0.656863,0.578431,0.672549,0.694465,0.394118,0.7,0.688235
0.656863,0.719608,0.520317,0.719608,0.658453,0.758824,0.496078,0.634239,0.641176,0.570588,0.680392,0.684074,0.378431,0.692157,0.676471
0.645098,0.703922,0.505031,0.707843,0.646481,0.75098,0.488235,0.621894,0.629412,0.570588,0.672549,0.666226,0.362745,0.672549,0.668627
0.77451,0.833333,0.680081,0.82549,0.775884,0.852941,0.460784,0.763859,0.766667,0.656863,0.747059,0.745937,0.547059,0.723529,0.778431
0.633333,0.696078,0.489101,0.696078,0.634691,0.715686,0.492157,0.607005,0.617647,0.558824,0.645098,0.651363,0.347059,0.656863,0.656863
0.331373,0.064706,0.22745,0.001961,0.33595,0.327451,0.547059,0.209663,0.288235,0.527451,0.888235,0.872553,0.664706,0.888235,0.531373
0.311765,0.037255,0.202239,0.001961,0.312677,0.272549,0.488235,0.196772,0.268627,0.468627,0.856863,0.849024,0.609804,0.872549,0.484314
0.288235,0.021569,0.178888,0.001961,0.291951,0.590196,0.441176,0.184989,0.252941,0.42549,0.841176,0.829416,0.570588,0.852941,0.445098
0.276471,0.013725,0.157654,0.001961,0.276975,0.547059,0.401961,0.1741,0.237255,0.394118,0.813725,0.813728,0.523529,0.833333,0.413725
0.264706,0.009804,0.136956,0.386275,0.266488,0.496078,0.727451,0.164581,0.22549,0.37451,0.798039,0.782363,0.484314,0.82549,0.386275
0.331373,0.005882,0.099831,0.358824,0.344973,0.433333,0.703922,0.149429,0.213725,0.362745,0.758824,0.747064,0.417647,0.778431,0.339216
0.323529,0.005882,0.084293,0.339216,0.332904,0.401961,0.680392,0.145217,0.292157,0.362745,0.739216,0.727458,0.390196,0.762745,0.319608
0.315686,0.005882,0.070494,0.327451,0.324697,0.358824,0.668627,0.264788,0.284314,0.362745,0.723529,0.707852,0.362745,0.747059,0.296078
0.292157,0.005882,0.054861,0.3,0.297495,0.335294,0.652941,0.26537,0.276471,0.362745,0.703922,0.688244,0.335294,0.727451,0.284314
0.276471,0.005882,0.041137,0.284314,0.285407,0.311765,0.633333,0.261277,0.268627,0.362745,0.684314,0.672557,0.311765,0.711765,0.264706
0.264706,0.005882,0.029635,0.268627,0.269653,0.288235,0.62549,0.249296,0.245098,0.362745,0.668627,0.65295,0.292157,0.696078,0.24902
0.245098,0.005882,0.019252,0.24902,0.250318,0.24902,0.617647,0.230272,0.237255,0.358824,0.652941,0.637264,0.272549,0.680392,0.237255
0.229412,0.005882,0.01024,0.233333,0.234915,0.241176,0.605882,0.218061,0.221569,0.354902,0.637255,0.617658,0.252941,0.664706,0.22549
0.217647,0.005882,0.218952,0.221569,0.218952,0.22549,0.590196,0.206665,0.213725,0.347059,0.621569,0.601972,0.237255,0.64902,0.209804
0.264706,0.005882,0.117596,0.378431,0.27397,0.456863,0.711765,0.156489,0.217647,0.362745,0.778431,0.766672,0.452941,0.798039,0.358824
0.201961,0.005882,0.202966,0.201961,0.202966,0.209804,0.586275,0.190973,0.198039,0.343137,0.605882,0.586286,0.213725,0.637255,0.201961
0.723529,0.907843,0.406979,0.84902,0.747847,0.864706,0.527451,0.677289,0.684314,0.566667,0.62549,0.62549,0.429412,0.62549,0.707843
0.731373,0.892157,0.33767,0.82549,0.740208,0.841176,0.535294,0.649063,0.668627,0.535294,0.590196,0.590196,0.378431,0.590196,0.672549
0.711765,0.876471,0.270382,0.801961,0.716767,0.829412,0.511765,0.641393,0.668627,0.511765,0.543137,0.545999,0.343137,0.547059,0.637255
0.688235,0.860784,0.202697,0.782353,0.693698,0.805882,0.480392,0.649506,0.668627,0.480392,0.480392,0.480392,0.315686,0.480392,0.609804
0.668627,0.841176,0.003922,0.758824,0.672444,0.786275,0.488235,0.633927,0.64902,0.464706,0.460784,0.460784,0.3,0.460784,0.586275
0.629412,0.809804,0.003922,0.719608,0.631256,0.743137,0.472549,0.591213,0.605882,0.437255,0.421569,0.434583,0.296078,0.437255,0.535294
0.609804,0.794118,0.003922,0.7,0.613797,0.703922,0.456863,0.572024,0.590196,0.437255,0.398039,0.404547,0.276471,0.405882,0.515686
0.594118,0.778431,0.003922,0.680392,0.597586,0.692157,0.452941,0.553971,0.570588,0.409804,0.386275,0.392679,0.272549,0.394118,0.496078
0.582353,0.762745,0.003922,0.664706,0.582706,0.707843,0.44902,0.537052,0.554902,0.401961,0.366667,0.373015,0.264706,0.37451,0.476471
0.566667,0.743137,0.003922,0.64902,0.567256,0.672549,0.515686,0.517642,0.535294,0.398039,0.358824,0.361933,0.260784,0.362745,0.456863
0.55098,0.727451,0.003922,0.62549,0.554249,0.652941,0.527451,0.502481,0.523529,0.378431,0.339216,0.342316,0.256863,0.343137,0.445098
0.539216,0.707843,0.003922,0.613725,0.540705,0.652941,0.511765,0.488645,0.507843,0.378431,0.319608,0.325745,0.245098,0.323529,0.433333
0.527451,0.7,0.003922,0.598039,0.528937,0.62549,0.511765,0.472366,0.496078,0.35098,0.307843,0.316918,0.245098,0.315686,0.421569
0.511765,0.680392,0.003922,0.578431,0.515552,0.598039,0.515686,0.458532,0.484314,0.35098,0.296078,0.308063,0.241176,0.311765,0.405882
0.64902,0.82549,0.003922,0.739216,0.650277,0.770588,0.480392,0.614054,0.629412,0.452941,0.421569,0.428298,0.292157,0.421569,0.558824
0.503922,0.660784,0.411505,0.562745,0.503851,0.598039,0.503922,0.445305,0.472549,0.354902,0.296078,0.304808,0.241176,0.307843,0.398039
0.601961,0.9,0.34114,0.805882,0.606859,0.837255,0.590196,0.492249,0.539216,0.590196,0.743137,0.827883,0.484314,0.880392,0.598039
0.601961,0.880392,0.309624,0.782353,0.606592,0.833333,0.578431,0.468752,0.527451,0.566667,0.7,0.807141,0.441176,0.868627,0.57451
0.594118,0.860784,0.284421,0.758824,0.598158,0.766667,0.570588,0.457341,0.527451,0.55098,0.711765,0.785788,0.417647,0.84902,0.55098
0.582353,0.845098,0.260982,0.739216,0.583959,0.747059,0.570588,0.450284,0.527451,0.547059,0.715686,0.767389,0.394118,0.829412,0.523529
0.566667,0.829412,0.238441,0.715686,0.567724,0.731373,0.566667,0.453312,0.519608,0.554902,0.723529,0.751135,0.378431,0.821569,0.503922
0.539216,0.790196,0.207612,0.676471,0.543271,0.7,0.554902,0.445875,0.492157,0.539216,0.715686,0.729673,0.343137,0.798039,0.480392
0.527451,0.77451,0.195524,0.660784,0.531243,0.680392,0.547059,0.432729,0.480392,0.527451,0.696078,0.713898,0.339216,0.786275,0.468627
0.519608,0.762745,0.183805,0.641176,0.519723,0.660784,0.539216,0.422071,0.468627,0.531373,0.680392,0.699621,0.327451,0.77451,0.456863
0.507843,0.743137,0.174655,0.62549,0.508335,0.633333,0.527451,0.407978,0.460784,0.519608,0.672549,0.685047,0.311765,0.758824,0.44902
0.496078,0.727451,0.167489,0.605882,0.497559,0.605882,0.511765,0.396026,0.44902,0.515686,0.656863,0.674978,0.307843,0.75098,0.441176
0.484314,0.711765,0.160456,0.590196,0.485303,0.57451,0.503922,0.38765,0.437255,0.511765,0.64902,0.665834,0.319608,0.739216,0.429412
0.472549,0.696078,0.163243,0.57451,0.475732,0.543137,0.492157,0.378605,0.429412,0.511765,0.629412,0.651617,0.323529,0.727451,0.42549
0.464706,0.676471,0.167052,0.562745,0.465759,0.578431,0.488235,0.368793,0.421569,0.496078,0.62549,0.640362,0.323529,0.711765,0.421569
0.452941,0.660784,0.16837,0.547059,0.456555,0.539216,0.468627,0.363004,0.413725,0.488235,0.613725,0.636123,0.335294,0.707843,0.413725
0.554902,0.809804,0.223299,0.696078,0.555227,0.719608,0.558824,0.456928,0.503922,0.543137,0.719608,0.743856,0.366667,0.813725,0.488235
0.445098,0.652941,0.187907,0.527451,0.446868,0.5,0.472549,0.352281,0.405882,0.480392,0.605882,0.621846,0.35098,0.692157,0.417647
0.566667,0.794118,0.387009,0.727451,0.570633,0.656863,0.582353,0.4817,0.519608,0.62549,0.794118,0.802073,0.55098,0.813725,0.570588
0.543137,0.758824,0.35604,0.692157,0.546827,0.633333,0.578431,0.447004,0.492157,0.629412,0.758824,0.768629,0.519608,0.778431,0.558824
0.527451,0.723529,0.329384,0.656863,0.529345,0.605882,0.558824,0.417864,0.472549,0.613725,0.727451,0.749624,0.496078,0.758824,0.539216
0.511765,0.688235,0.308435,0.62549,0.513616,0.57451,0.55098,0.395936,0.452941,0.609804,0.692157,0.724071,0.480392,0.735294,0.527451
0.496078,0.656863,0.28988,0.598039,0.497777,0.62549,0.527451,0.378501,0.441176,0.594118,0.664706,0.697107,0.472549,0.707843,0.523529
0.464706,0.590196,0.256063,0.547059,0.464433,0.5,0.492157,0.355026,0.417647,0.562745,0.621569,0.643452,0.492157,0.652941,0.539216
0.44902,0.558824,0.244509,0.523529,0.449881,0.519608,0.480392,0.344944,0.405882,0.55098,0.594118,0.629765,0.543137,0.641176,0.543137
0.433333,0.531373,0.23258,0.5,0.435009,0.433333,0.464706,0.337349,0.390196,0.535294,0.582353,0.614899,0.554902,0.629412,0.543137
0.421569,0.503922,0.222074,0.480392,0.422749,0.433333,0.445098,0.324671,0.378431,0.523529,0.558824,0.592446,0.547059,0.605882,0.531373
0.409804,0.472549,0.211646,0.460784,0.410519,0.42549,0.578431,0.314283,0.366667,0.511765,0.547059,0.579367,0.55098,0.594118,0.523529
0.398039,0.445098,0.202756,0.437255,0.399065,0.409804,0.562745,0.30464,0.358824,0.5,0.531373,0.568994,0.558824,0.586275,0.511765
